ID Industry Group,Industry Group,ID Year,Year,ID Workforce Status,Workforce Status,Average Wage,Average Wage Appx MOE,Record Count,Slug Industry Group
"3315","Foundries",2017,"2017","true","true",51808.07471199073,3680.633632931309,969,"foundries"
"331M","Iron & steel mills & steel product manufacturing",2017,"2017","true","true",58370.551395001894,1816.9086901756787,2640,"iron-steel-mills-steel-product-manufacturing"
"3321","Metal forgings & stampings",2017,"2017","true","true",53787.30646130318,3755.043241751579,748,"metal-forgings-stampings"
"3322","Cutlery & hand tool manufacturing",2017,"2017","true","true",53375.279301104085,5495.6076045754435,479,"cutlery-hand-tool-manufacturing"
"3327","Machine shops; turned product; screw, nut & bolt manufacturing  ",2017,"2017","true","true",50187.700483747,2021.5605476192666,3280,"machine-shops-turned-product-screw-nut-bolt-manufacturing-"
"3328","Coating, engraving, heat treating & allied activities ",2017,"2017","true","true",48544.35866758698,4368.901460837948,759,"coating-engraving-heat-treating-allied-activities-"
"33299M","Ordnance",2017,"2017","true","true",51907.93442660032,5435.7603412049275,464,"ordnance"
"332M","Structural metals, & boiler, tank, & shipping container manufacturing ",2017,"2017","true","true",53447.584420501684,1979.6030314392692,3642,"structural-metals-boiler-tank-shipping-container-manufacturing-"
"332MZ","Miscellaneous fabricated metal products manufacturing",2017,"2017","true","true",52474.96813784952,2321.8003416709194,3104,"miscellaneous-fabricated-metal-products-manufacturing"
"33311","Agricultural implement manufacturing",2017,"2017","true","true",56788.90871932074,3843.7935422945475,1216,"agricultural-implement-manufacturing"
"3331M","Construction, & mining & oil & gas field machinery manufacturing ",2017,"2017","true","true",68604.74588504591,3937.3404813246266,1548,"construction-mining-oil-gas-field-machinery-manufacturing-"
"3333","Commercial & service industry machinery manufacturing",2017,"2017","true","true",66961.47468819653,4547.251104864826,850,"commercial-service-industry-machinery-manufacturing"
"3335","Metalworking machinery manufacturing",2017,"2017","true","true",55024.09904885375,2762.3264824907615,1673,"metalworking-machinery-manufacturing"
"3336","Engine, turbine, & power transmission equipment manufacturing ",2017,"2017","true","true",68832.65524529343,5161.427186758458,887,"engine-turbine-power-transmission-equipment-manufacturing-"
"333MS","Machinery manufacturing, n.e.c. or not specified",2017,"2017","true","true",60735.5061732999,1680.8844367479828,6757,"machinery-manufacturing-nec-or-not-specified"
"3341","Computer & peripheral equipment manufacturing",2017,"2017","true","true",108431.70269142928,6423.769379020171,1423,"computer-peripheral-equipment-manufacturing"
"3345","Navigational, measuring, electromedical, & control instruments manufacturing",2017,"2017","true","true",81031.67364976041,3123.824380511774,2769,"navigational-measuring-electromedical-control-instruments-manufacturing"
"334M1","Communications, & audio & video equipment manufacturing",2017,"2017","true","true",89744.76715258542,5611.481375022954,1311,"communications-audio-video-equipment-manufacturing"
"334M2","Electronic component & product manufacturing, n.e.c. ",2017,"2017","true","true",93501.59971927883,2852.353076568839,5902,"electronic-component-product-manufacturing-nec-"
"3352","Household appliance manufacturing",2017,"2017","true","true",53138.11250525137,4643.4660414903865,675,"household-appliance-manufacturing"
"335M","Electric lighting & electrical equipment manufacturing, & other electrical component manufacturing, n.e.c.",2017,"2017","true","true",62127.76944847545,2300.8551183866243,3575,"electric-lighting-electrical-equipment-manufacturing-other-electrical-component-manufacturing-nec"
"33641M1","Aircraft & parts manufacturing",2017,"2017","true","true",86452.34733460865,1893.5932159881627,6843,"aircraft-parts-manufacturing"
"33641M2","Aerospace products & parts manufacturing",2017,"2017","true","true",88067.19898195972,5106.291781418381,714,"aerospace-products-parts-manufacturing"
"3365","Railroad rolling stock manufacturing",2017,"2017","true","true",62656.208523695874,6301.592917307486,332,"railroad-rolling-stock-manufacturing"
"3366","Ship & boat building",2017,"2017","true","true",58138.882571494134,2287.98923720266,1694,"ship-boat-building"
"3369","Other transportation equipment manufacturing",2017,"2017","true","true",56312.48890826838,6707.192613263349,356,"other-transportation-equipment-manufacturing"
"336M","Motor vehicles & motor vehicle equipment manufacturing",2017,"2017","true","true",58165.00482334251,1019.2694429395156,13308,"motor-vehicles-motor-vehicle-equipment-manufacturing"
"337","Furniture & related product manufacturing",2017,"2017","true","true",43045.11409861107,1521.9770838103784,4022,"furniture-related-product-manufacturing"
"3391","Medical equipment & supplies manufacturing",2017,"2017","true","true",79812.81067781708,2622.284202623053,5760,"medical-equipment-supplies-manufacturing"
"3399M","Sporting & athletic goods, & doll, toy & game manufacturing  ",2017,"2017","true","true",49768.69169112388,4242.06696849317,766,"sporting-athletic-goods-doll-toy-game-manufacturing-"
"3399ZM","Miscellaneous manufacturing, n.e.c.  ",2017,"2017","true","true",51165.638117266295,2079.3699896151884,4801,"miscellaneous-manufacturing-nec-"
"33MS","Not specified metal industries",2017,"2017","true","true",37088.26483101871,4624.978299723188,97,"not-specified-metal-industries"
"3MS","Not specified manufacturing industries",2017,"2017","true","true",46675.69159367158,1788.860792975054,4573,"not-specified-manufacturing-industries"
"4231","Motor vehicle & motor vehicle parts & supplies merchant wholesalers",2017,"2017","true","true",54291.78405029234,3144.113111092893,2261,"motor-vehicle-motor-vehicle-parts-supplies-merchant-wholesalers"
"4232","Furniture & home furnishing merchant wholesalers",2017,"2017","true","true",58021.22733845977,5060.261619857722,803,"furniture-home-furnishing-merchant-wholesalers"
"4233","Lumber & other construction materials merchant wholesalers",2017,"2017","true","true",61783.9937192021,4182.844145033107,1637,"lumber-other-construction-materials-merchant-wholesalers"
"4234","Professional & commercial equipment & supplies merchant wholesalers",2017,"2017","true","true",80892.55023416795,3625.551488172965,3143,"professional-commercial-equipment-supplies-merchant-wholesalers"
"4235","Metals & minerals (except petroleum) merchant wholesalers",2017,"2017","true","true",75245.58377971502,7858.718991792493,599,"metals-minerals-except-petroleum-merchant-wholesalers"
"4236","Household appliances & electrical & electronic goods merchant wholesalers",2017,"2017","true","true",74569.25490404574,3907.5210491259927,2318,"household-appliances-electrical-electronic-goods-merchant-wholesalers"
"4237","Hardware, & plumbing & heating equipment, & supplies merchant wholesalers",2017,"2017","true","true",63744.20273263306,3621.9796899191597,1729,"hardware-plumbing-heating-equipment-supplies-merchant-wholesalers"
"4238","Machinery, equipment, & supplies merchant wholesalers     ",2017,"2017","true","true",68044.09993289088,2551.0970754250943,4304,"machinery-equipment-supplies-merchant-wholesalers-"
"42393","Recyclable material merchant wholesalers",2017,"2017","true","true",44164.42663825141,4045.1888786790155,873,"recyclable-material-merchant-wholesalers"
"4239Z","Miscellaneous durable goods merchant wholesalers",2017,"2017","true","true",56776.53690810811,4470.5338366250635,1117,"miscellaneous-durable-goods-merchant-wholesalers"
"4241","Paper & paper products merchant wholesalers",2017,"2017","true","true",62713.31126557599,7223.665933551553,550,"paper-paper-products-merchant-wholesalers"
"4243","Apparel, piece goods, & notions merchant wholesalers",2017,"2017","true","true",60620.59643987551,5610.91135470419,1101,"apparel-piece-goods-notions-merchant-wholesalers"
"4244","Grocery & related product merchant wholesalers",2017,"2017","true","true",51504.36376216103,1514.524651767205,7127,"grocery-related-product-merchant-wholesalers"
"4245","Farm product raw material merchant wholesalers",2017,"2017","true","true",48683.94564931218,4484.458137813447,836,"farm-product-raw-material-merchant-wholesalers"
"4247","Petroleum & petroleum products merchant wholesalers",2017,"2017","true","true",70638.49611900996,4831.7304119422315,902,"petroleum-petroleum-products-merchant-wholesalers"
"4248","Alcoholic beverages merchant wholesalers",2017,"2017","true","true",62085.3167125756,4020.06984300344,1272,"alcoholic-beverages-merchant-wholesalers"
"42491","Farm supplies merchant wholesalers",2017,"2017","true","true",57554.46104018025,5403.80338486553,644,"farm-supplies-merchant-wholesalers"
"4249Z","Miscellaneous nondurable goods merchant wholesalers",2017,"2017","true","true",47236.71336200977,2996.7570091342805,1736,"miscellaneous-nondurable-goods-merchant-wholesalers"
"424M","Drugs, sundries, & chemical & allied products merchant  wholesalers ",2017,"2017","true","true",88646.09568078871,4707.282721312974,2147,"drugs-sundries-chemical-allied-products-merchant-wholesalers-"
"4251","Wholesale electronic markets & agents & brokers",2017,"2017","true","true",66426.7214522272,5430.570299051966,1175,"wholesale-electronic-markets-agents-brokers"
"42S","Not specified wholesale trade",2017,"2017","true","true",55265.842873154885,5405.034756566262,974,"not-specified-wholesale-trade"
"4411","Car Dealers",2017,"2017","true","true",52507.679377566456,1248.12077765347,11648,"car-dealers"
"4412","Other motor vehicle dealers",2017,"2017","true","true",47316.27627966268,2819.3717501734463,1581,"other-motor-vehicle-dealers"
"4413","Automotive parts, accessories, & tire stores  ",2017,"2017","true","true",35201.38352156985,1359.1629550803777,4345,"automotive-parts-accessories-tire-stores-"
"442","Furniture & home furnishings stores",2017,"2017","true","true",40958.485271619495,1574.7898980928899,4690,"furniture-home-furnishings-stores"
"443141","Household appliance stores",2017,"2017","true","true",43033.94031111774,3973.7852162113413,528,"household-appliance-stores"
"443142","Electronics stores",2017,"2017","true","true",55197.71872379507,2331.7813891449596,4631,"electronics-stores"
"44413","Hardware stores",2017,"2017","true","true",30576.249810964564,1903.4424033668347,2018,"hardware-stores"
"4441Z","Building material & supplies dealers",2017,"2017","true","true",36750.34468059689,991.3318837866371,9492,"building-material-supplies-dealers"
"4442","Lawn & garden equipment & supplies stores",2017,"2017","true","true",39770.147383227755,2608.9718991478658,2412,"lawn-garden-equipment-supplies-stores"
"4451","Grocery Stores",2017,"2017","true","true",25974.55308530916,450.69142508032303,26988,"grocery-stores"
"4452","Specialty food stores",2017,"2017","true","true",29794.526271657465,1959.0120286324302,1881,"specialty-food-stores"
"4453","Beer, wine, & liquor stores ",2017,"2017","true","true",33619.23975084558,2317.622120743202,1397,"beer-wine-liquor-stores-"
"44611","Pharmacies & drug stores",2017,"2017","true","true",45701.76336947837,1365.9038668303506,8653,"pharmacies-drug-stores"
